1925					
	48126	350	0	0	0
	48127	350	0	0	0
	48128	350	0	0	0
	48129	350	0	0	0
	48130	350	0	0	0
	48131	350	0	0	0
	48132	350	0	0	0
	48133	350	0	0	0
	48134	350	0	0	0
	48135	350	0	0	0
	48136	350	0	0	0
	48137	350	0	0	0
	48138	350	0	0	0
	48139	350	0	0	0
	48140	350	0	0	0
	48141	350	0	0	0
	48142	350	0	0	0
	48143	350	0	0	0
	48144	350	0	0	0
	48145	350	0	0	0
	48146	350	0	0	0
	48147	350	0	0	0
	48148	350	0	0	0
	48149	350	0	0	0
	48150	350	0	0	0
	48151	350	0	0	0
	48152	350	0	0	0
	48153	350	0	0	0
	48154	350	0	0	0
	48155	350	0	0	0
	48156	350	0	0	0
	48157	350	0	0	0
	48158	350	0	0	0
	48159	350	0	0	0
	48160	350	0	0	0
	48161	350	0	0	0
	48162	350	0	0	0
	48163	350	0	0	0
	48164	350	0	0	0
	48165	350	0	0	0
	48166	350	0	0	0
	48167	350	0	0	0
	48168	350	0	0	0
	48169	350	0	0	0
	48170	350	0	0	0
	48171	350	0	0	0
	48172	350	0	0	0
	48173	350	0	0	0
	48174	350	0	0	0
	48175	350	0	0	0
	48176	350	0	0	0
	48177	350	0	0	0
	48178	350	0	0	0
	48179	350	0	0	0
	48180	350	0	0	0
	48181	350	0	0	0
	48182	350	0	0	0
	48183	350	0	0	0
	48184	350	0	0	0
	48185	350	0	0	0
	48186	350	0	0	0
	48187	350	0	0	0
	48188	350	0	0	0
	48189	350	0	0	0
	48190	350	0	0	0
	48191	350	0	0	0
	48192	350	0	0	0
	48193	350	0	0	0
	48194	350	0	0	0
	48195	350	0	0	0
	48196	350	0	0	0
	48197	350	0	0	0
	48198	350	0	0	0
	48199	350	0	0	0
	48200	350	0	0	0
	48201	350	0	0	0
	48202	350	0	0	0
	48203	350	0	0	0
	48204	350	0	0	0
	48205	350	0	0	0
	48206	350	0	0	0
	48207	350	0	0	0
	48208	350	0	0	0
	48209	350	0	0	0
	48210	350	0	0	0
	48211	350	0	0	0
	48212	350	0	0	0
	48213	350	0	0	0
	48214	350	0	0	0
	48215	350	0	0	0
	48216	350	0	0	0
	48217	350	0	0	0
	48218	350	0	0	0
	48219	350	0	0	0
	48220	350	0	0	0
	48221	350	0	0	0
	48222	350	0	0	0
	48223	350	0	0	0
	48224	350	0	0	0
	48225	350	0	0	0
	48226	350	0	0	0
	48227	350	0	0	0
	48228	350	0	0	0
	48229	350	0	0	0
	48230	350	0	0	0
	48231	350	0	0	0
	48232	350	0	0	0
	48233	350	0	0	0
	48234	350	0	0	0
	48235	350	0	0	0
	48236	350	0	0	0
	48237	350	0	0	0
	48238	350	0	0	0
	48239	350	0	0	0
	48240	350	0	0	0
	48241	350	0	0	0
	48242	350	0	0	0
	48243	350	0	0	0
	48244	350	0	0	0
	48245	350	0	0	0
	48246	350	0	0	0
	48247	350	0	0	0
	48248	350	0	0	0
	48249	350	0	0	0
	48250	350	0	0	0
	48251	350	0	0	0
	48252	350	0	0	0
	48253	350	0	0	0
	48254	350	0	0	0
	48255	350	0	0	0
	48256	350	0	0	0
	48257	350	0	0	0
	48258	350	0	0	0
	48259	350	0	0	0
	48260	350	0	0	0
	48261	350	0	0	0
	48262	350	0	0	0
	48263	350	0	0	0
	48264	350	0	0	0
	48265	350	0	0	0
	48266	350	0	0	0
	48267	350	0	0	0
	48268	350	0	0	0
	48269	350	0	0	0
	48270	350	0	0	0
	48271	350	0	0	0
	48272	350	0	0	0
	48273	350	0	0	0
	48274	350	0	0	0
	48275	350	0	0	0
	48276	350	0	0	0
	48277	350	0	0	0
	48278	350	0	0	0
	48279	350	0	0	0
	48280	350	0	0	0
	48281	350	0	0	0
	48282	350	0	0	0
	48283	350	0	0	0
	48284	350	0	0	0
	48285	350	0	0	0
	48286	350	0	0	0
	48287	350	0	0	0
	48288	350	0	0	0
	48289	350	0	0	0
	48290	350	0	0	0
	48291	350	0	0	0
	48292	350	0	0	0
	48293	350	0	0	0
	48294	350	0	0	0
	48295	350	0	0	0
	48296	350	0	0	0
	48297	350	0	0	0
	48298	350	0	0	0
	48299	350	0	0	0
	48300	350	0	0	0
	48301	350	0	0	0
	48302	350	0	0	0
	48303	350	0	0	0
	48304	350	0	0	0
	48305	350	0	0	0
	48306	350	0	0	0
	48307	350	0	0	0
	48308	350	0	0	0
	48309	350	0	0	0
	48310	350	0	0	0
	48311	350	0	0	0
	48312	350	0	0	0
	48313	350	0	0	0
	48314	350	0	0	0
	48315	350	0	0	0
	48316	350	0	0	0
	48317	350	0	0	0
	48318	350	0	0	0
	48319	350	0	0	0
	48320	350	0	0	0
	48321	350	0	0	0
	48322	350	0	0	0
	48323	350	0	0	0
	48324	350	0	0	0
	48325	350	0	0	0
	48326	350	0	0	0
	48327	350	0	0	0
	48328	350	0	0	0
	48329	350	0	0	0
	48330	350	0	0	0
	48331	350	0	0	0
	48332	350	0	0	0
	48333	350	0	0	0
	48334	350	0	0	0
	48335	350	0	0	0
	48336	350	0	0	0
	48337	350	0	0	0
	48338	350	0	0	0
	48339	350	0	0	0
	48340	350	0	0	0
	48341	350	0	0	0
	48342	350	0	0	0
	48343	350	0	0	0
	48344	350	0	0	0
	48345	350	0	0	0
	48346	350	0	0	0
	48347	350	0	0	0
	48348	350	0	0	0
	48349	350	0	0	0
	48350	350	0	0	0
	48351	350	0	0	0
	48352	350	0	0	0
	48353	350	0	0	0
	48354	350	0	0	0
	48355	350	0	0	0
	48356	350	0	0	0
	48357	350	0	0	0
	48358	350	0	0	0
	48359	350	0	0	0
	48360	350	0	0	0
	48361	350	0	0	0
	48362	350	0	0	0
	48363	350	0	0	0
	48364	350	0	0	0
	48365	350	0	0	0
	48366	350	0	0	0
	48367	350	0	0	0
	48368	350	0	0	0
	48369	350	0	0	0
	48370	350	0	0	0
	48371	350	0	0	0
	48372	350	0	0	0
	48373	350	0	0	0
	48374	350	0	0	0
	48375	350	0	0	0
	48376	350	0	0	0
	48377	350	0	0	0
	48378	350	0	0	0
	48379	350	0	0	0
	48380	350	0	0	0
	48381	350	0	0	0
	48382	350	0	0	0
	48383	350	0	0	0
	48384	350	0	0	0
	48385	350	0	0	0
	48386	350	0	0	0
	48387	350	0	0	0
	48388	350	0	0	0
	48389	350	0	0	0
	48390	350	0	0	0
	48391	350	0	0	0
	48392	350	0	0	0
	48393	350	0	0	0
	48394	350	0	0	0
	48395	350	0	0	0
	48396	350	0	0	0
	48397	350	0	0	0
	48398	350	0	0	0
	48399	350	0	0	0
	48400	350	0	0	0
	48401	350	0	0	0
	48402	350	0	0	0
	48403	350	0	0	0
	48404	350	0	0	0
	48405	350	0	0	0
	48406	350	0	0	0
	48407	350	0	0	0
	48408	350	0	0	0
	48409	350	0	0	0
	48410	350	0	0	0
	48411	350	0	0	0
	48412	350	0	0	0
	48413	350	0	0	0
	48414	350	0	0	0
	48415	350	0	0	0
	48416	350	0	0	0
	48417	350	0	0	0
	48418	350	0	0	0
	48419	350	0	0	0
	48420	350	0	0	0
	48421	350	0	0	0
	48422	350	0	0	0
	48423	350	0	0	0
	48424	350	0	0	0
	48425	350	0	0	0
	48426	350	0	0	0
	48427	350	0	0	0
